Title,Sub Title,Price,Discount Price,Shipping Price,Shipping From,Url
MacBook Air 2014 Good Condition,Pre-Owned,$245.00,,+$50.00 , United States,https://www.ebay.com/itm/224996660902?hash=item3462d896a6:g:aRsAAOSwHSNigPo2&amdata=enc%3AAQAHAAAA4BtN4BoRpjMNiDCNrdSGyFFlWvBpu7ClNtbsxGVzHkFWtotoGqOVmcZZROhsc%2BUFR1j0%2F7JzV2XohFYwPpmh5%2B4fpkn68lmMLVwfp%2BnWckWvtwGYAfGvXvzpJNU14pHY5Dapr4oBY%2FJcjic5OlLrqKN6rDk6TWFjAY%2FkZlMzPyvwN9%2B0Yl%2BG%2F6PZ2aMX22Yedyzlh9Qg81xpnFeQwmwOSMr1C1LLsj8zFgdp%2FAkuortrTgfqfI3W4CFxWgRXaZvJGu5WFO9RodtdYuTNfZ633nYANFSQ2OSxB1LcqweLTCeY%7Ctkp%3ABFBM1L7ekp9g
"Apple MacBook Pro 13.3"" mid-2019 i5-8257U 8GB 128GB - MUHN2LL/A",Parts Only,$399.00,,+$49.00 , United States,https://www.ebay.com/itm/403598440322?epid=14032813598&hash=item5df8577782:g:MvEAAOSwK1xfqDTG
Apple MacBook Pro (15-inch Early 2013) 2.7 GHz Intel Core i7 500GB SSD 16GB RAM,Pre-Owned,$396.00,,+$70.00 , United States,https://www.ebay.com/itm/324940750576?hash=item4ba7fa5ef0:g:lZUAAOSwWzlhjznF
"Apple A1466 MacBook Air 2012 13.3"" Intel i5 1.8GHz 4GB DDR3 No SSD NO OS",Parts Only,$129.99,,+$66.00 , United States,https://www.ebay.com/itm/224963318473?hash=item3460dbd2c9:g:orIAAOSwArVibEP6
"Apple MacBook Pro A1278 9,2 13"" 2.5GHz i5-3210M 250GB SSD 8GB DDR3 10.15 Grade C",Pre-Owned,$152.99,15% off,+$162.05 , United States,https://www.ebay.com/itm/374006602417?hash=item571487dab1:g:EW4AAOSw3XRg1Iil
"Apple MacBook Air A1466 6,2 13"" 1.3GHz i5-4250U 128GB SSD 4GB RAM 11.0 (Grade B)",Pre-Owned,$148.74,15% off,+$135.79 , United States,https://www.ebay.com/itm/384874912186?hash=item599c5519ba:g:xdUAAOSwxexhN64q
"MacBook Pro 15-Inch Late 2013 (A1398) Core i7 2.0GHz 8GB RAM, 256 SSD READ DESC",Parts Only,$179.99,,+$36.00 , United States,https://www.ebay.com/itm/363848829562?epid=14027325568&hash=item54b7148a7a:g:aPAAAOSw1EtijAB6
"NEW SEALED APPLE MACBOOK PRO - 16"" SPACE GRAY - FULLY LOADED - 8TB / 2.4GHZ",Brand New,"$7,999.99",,"+$2,958.73 ", United States,https://www.ebay.com/itm/114859178301?hash=item1abe23f93d:g:MzIAAOSwtkhg9ym1
"Apple MacBook Air A1466 5,2 13"" Laptop 2.0GHz i7 4GB RAM 250GB SSD 10.15 Grade B",Pre-Owned,$186.99,15% off,+$162.05 , United States,https://www.ebay.com/itm/134106616800?hash=item1f396093e0:g:HUEAAOSweOhh3ds8
Apple MacBook Pro 16 Inch 2019 2.6 GHz Core i7 512GB 16GB RAM 4GB GFX,Pre-Owned,"$1,199.99",,+$22.00 , United States,https://www.ebay.com/itm/363848762712?epid=18035226370&hash=item54b7138558:g:IFMAAOSwpH9ii-sU
MacBook Pro 13 Touch Bar Space Gray 2018 2.7 GHz i7 16GB 512GB #6053,Pre-Owned,$795.99,,+$110.50 , United States,https://www.ebay.com/itm/284595441730?hash=item424335d042:g:CMYAAOSwc4th1VoY
"Apple MacBook Pro A1286 - Mid-2012 15"" Laptop - For Parts",Parts Only,$75.00,,+$20.00 , United States,https://www.ebay.com/itm/363843532223?hash=item54b6c3b5bf:g:uf4AAOSwqbFihXpM
Apple MacBook Pro (13-inch 2020) M1 Chip / 8RAM / 256GB SSD / 8-Core GPU! Mint!,Pre-Owned,$975.00,,+$49.00 , United States,https://www.ebay.com/itm/334437742644?hash=item4dde0af834:g:wekAAOSwkblicExJ
"Apple MacBook A1181 MB062LL/A 13.3"" Intel Core 2 Duo w/ OS X 10.4.11 2.16GHz S4E",Pre-Owned,$44.89,,+$96.50 , United States,https://www.ebay.com/itm/313543683087?epid=78092354&hash=item4900a8ec0f:g:jo0AAOSwq85hLp17&amdata=enc%3AAQAHAAAA4H6jkAyt%2FcCbC7CFA5XDpyzWUMHWe5HaWRcyvc%2FjZ0Va%2BMCYJ5zm4Ngdfvx95yBURjqgHypVX0Q4VVNerGJ6G0AkiRB%2FP3CbH8ileRb4vTgRFM3heu01g27EMUZhy2pUzd3SEbau7SgoDRRcv2beWSUQxVcj4VvheSBIGY6FhbqCOTIPtKDZjkWxAqmdWpqQBJ8PK4%2B1GHOuj66t4MZP8u1NTPeUAY4NFcsSRb%2BBslUwJy0k%2B3bZ7uXOuS5drkBQmy%2BakUHU22qFePGiQWV2wE%2BDdN7laL960hkofwpnc3nv%7Ctkp%3ABFBM1L7ekp9g
"Apple MacBook Pro Retina 15 Inch (256GB SSD, Intel Core i7 ., 2.30 GHz,...",Pre-Owned,$475.00,,+$74.00 , United States,https://www.ebay.com/itm/354068485663?epid=14027325568&hash=item527020561f:g:GW0AAOSwSoBihnvH&amdata=enc%3AAQAHAAAA4GKJIMqmVdK44PGAKK7XYt54SA%2FiWMRo96Tt9UUpZNgN35NIzjm5vthxddZ44eCb%2BAyeUo0TyzpUTJFLApMMZkyHVb5ctGc%2Bc5KohnuuCqwMletkQx5YUtBF0TgVet9tnqF7pOOREfOlUJBqLeBMM6OaUgVbkrCz2wc55cbEJ7Wqv%2Fy98UuD%2BntWWE4MsPRh7IHRDaYz1na2ZKBF4WpBG7RoD6x0CULVSgkAmspgEAeoiOHtqlVnW4sSkaCdh3AipbR7qTgyP9RnhbZ5OS51hRu8JrddQv9XyZsFpmnWuhfQ%7Ctkp%3ABFBM1L7ekp9g
Apple Macbook pro 13” 2.5GHz intel core i5 2012 8GB RAM 500GB HDD,Pre-Owned,$299.00,,+$84.55 , United States,https://www.ebay.com/itm/164917425909?epid=132165110&hash=item2665d836f5:g:tcsAAOSwX31gy2wY&amdata=enc%3AAQAHAAAA4B4TeYK4%2B%2BBgkReGaStOcFelNL%2BxqlQVdPsipsEQhnL3JifPjBJpzVDopBHFtF3hGnFuP4d5U6qF4GIQwtLUJxwKreuGhvu6EdjaSyhf1NCEmrT%2B%2F6B3NaMoCxlfTesSi8r%2F1ms0i2K3uu6sGN47wrtk7mFlU36rUOs2JJAH3E4a7Abe1kko%2B7EYuKspSfOAVp6VspjV%2BXj2eUNnuu3GSQqUjlKl%2BqrJYTM0LCBF6YUMWlMmIAXmGaqj8pt5k%2Bn4%2FQ7km8576US6aOYlyC6Hxcb%2B7T%2Blk2vaVSd2M1%2FVBphR%7Ctkp%3ABFBM1r7ekp9g
"Apple MacBook Pro 13in (1TB SSD, Intel Core i7 8th Gen., 2.8GHz, 16GB RAM)",Pre-Owned,"$1,400.00",,+$280.67 , United States,https://www.ebay.com/itm/175269263163?epid=10047112655&hash=item28cedcb73b:g:kZ8AAOSwJsZic2Er&amdata=enc%3AAQAHAAAA4HgmkCk%2FqU9uF9ZnaDme0t6hwDpr1hiIhZQlzYZSAfbo4vE8eIcEUXdUV3fXAfXSSfscxBiFgeJ5oEda8mOyygkwhBbtPzzY2GwNSVfzArjfRAiqqUlxndJvCPCAsTLWFNnxYG21URc94T1ecuMYDgm6T098m%2Fw7xikCgiw9awUkgYWiXYdVhbW9IxNgSeOP9UPHDW0C2dAkq7FJ3YpgvoPI1F9iZAZoybTfz6D9lwIDyYFSJuNJytJQAN1k6yFNNI%2FU0kEy7m1OsTcYku9fdUaPiqGrDDvYtJh37zrVZbyQ%7Ctkp%3ABFBM1r7ekp9g
"Apple MacBook Pro (16"" 2019) 2.3 GHz i9 / 32GB RAM / 1TB SSD",Pre-Owned,"$1,599.00",,+$744.49 , United States,https://www.ebay.com/itm/234563122047?hash=item369d0d337f:g:qW8AAOSw0Stiirip
"Apple MacBook Pro 15.4"" 2018 i7 256GB - MR932LL/A (See Description)",Parts Only,$674.90,,+$49.00 , United States,https://www.ebay.com/itm/403512150155?epid=3022303567&hash=item5df332c88b:g:XS4AAOSwvIZiH9KB
"Apple MacBook Air 13.3"" 1.6GHz i5 8 256GB - ROSE GOLD - MVFN2LL/A (black screen)",Parts Only,$424.44,,+$49.00 , United States,https://www.ebay.com/itm/402893133911?epid=26032823201&hash=item5dce4d5857:g:nCYAAOSwv59gf5sl
"Apple MacBook Pro A1278  13.3"" Laptop - FOR PARTS • AS-IS",Parts Only,$75.00,,+$70.00 , United States,https://www.ebay.com/itm/354002067216?epid=78092464&hash=item526c2adf10:g:Hf4AAOSwI~piUuku
Apple MacBook MA699LL/A A1181 EMC 2121 C2D 1.83GHz 2GB DDR2 80GB HD OS 10.6.8,Parts Only,$89.00,,+$296.88 , United States,https://www.ebay.com/itm/132995340688?hash=item1ef723d990:g:NFsAAOSwi1lcAc1N
"Lot of 6x 13"" Glossy APPLE MacBook Pro Intel Core i5 2nd Gen 4GB 500GB HDD 2011",Pre-Owned,$888.58,,+$321.15 , United States,https://www.ebay.com/itm/255549460174?hash=item3b7fef4ece:g:5pcAAOSwE8Nii-o~
"Apple 13"" MacBook Pro 2012 2.5GHz Core i5 500GB HDD 4GB A1278 MD101LL/A B Grade",Pre-Owned,$298.99,,+$66.00 , United States,https://www.ebay.com/itm/185364425442?hash=item2b2894aae2:g:IWAAAOSwnRFh9faG&amdata=enc%3AAQAHAAAA4OlFsRP03CaEdTebsVbfo5W%2FpJ2BGFAvAmOEV%2BgPc9a0hSC001NWfo18fidYRn16bpU4hlzknrGDbYFPH6145Dsq2KQJOCcIrxOaBBHUZ1swYUcgVw0or%2F72x9rNZvSFWFHMc9O7D8bRl9N89S%2BDFm%2FkurLY9zHFBU7tkXTktvFizjAEpudVZUyJjMBtx2C9cDfaAtbXnpGmNMc26ILPN%2Ftk%2F0Y%2FAfmc8oIfrqn2LochEHIsdZB7Bj4Wn6X2r%2FWlb2lJvxweUclC5pEBfARVeqpSBiIhwHsEve4sAv0gGSs9%7Ctkp%3ABFBM1r7ekp9g
macbook pro i5 2012 2.5GHz intel Core 16GB RAM 256GB SSD,Pre-Owned,$429.00,,+$84.55 , United States,https://www.ebay.com/itm/164675473084?hash=item26576c4ebc:g:03EAAOSwG8tgFHai&amdata=enc%3AAQAHAAAA4AjyWo709J8PbAxF1sNbJ8OwLqjbRNPQtlGcTDZCC2LMVnmO6S22DrA94d6TxfB6Ojfmgh3RMroO0xG7Ss4aBFGBzaLvcB8BaefeFr0%2BFPZVN3i%2FG38Se34HM8yfYgfPxKno%2BvCYK6FBPLKepsfabzcn9aQxNDmrDwidVIhVWTWLKBp98Icm0t70UcMzHZz%2Bn9JKLpqolM7u3yfsISWyYHdC%2FfIj2K3as8GwgnqIA3wN0RBjDNoQusXhDCfZ0dRrp%2FS3bht%2Fft%2Fvc8YLcoR%2FxD1DLEDCxNJaV8Gb7A%2FoYzc7%7Ctkp%3ABFBM1r7ekp9g
"Apple MacBook Pro 13.3"" 2018 i5 256GB - MR9Q2LL/A",Pre-Owned,$647.99,,+$49.00 , United States,https://www.ebay.com/itm/403526601139?epid=5021491514&hash=item5df40f49b3:g:MjoAAOSwFKxiJ5E6
Apple MacBook Pro 15 Laptop / Quad Core /16GB RAM 2TB HD.,Pre-Owned,$799.00,,+$45.00 , United States,https://www.ebay.com/itm/154976282763?hash=item24154e688b:g:dTIAAOSwhVZicGL7
"Apple MacBook Pro A1278 9,2 13"" 2.5GHz i5-3210M 8GB RAM 250GB SD 10.15 (Grade A)",Pre-Owned,$169.99,15% off,+$162.05 , United States,https://www.ebay.com/itm/374061825238?hash=item5717d27cd6:g:EW4AAOSw3XRg1Iil
Apple MacBook Pro - Apple M1 8GB 512GB SSD - Touch Bar - MYD92LL/A,Parts Only,$679.87,,+$49.00 , United States,https://www.ebay.com/itm/403630530680?epid=24042406150&hash=item5dfa412078:g:~~8AAOSw17ViApm-
"Apple MacBook Air A1466 6,2 13"" Laptop 1.7GHz i7 8GB RAM 128GB SSD 11.0 Grade A",Pre-Owned,$237.99,15% off,+$162.05 , United States,https://www.ebay.com/itm/384817818744?hash=item5998edec78:g:c~MAAOSwkpth3e0J
"Apple Macbook Pro 13"" 2017 Space Gray i7 2.5GHz 16GB 256GB SSD MPXQ2LL/A LB",Very Good - Refurbished,$629.99,,+$66.95 , United States,https://www.ebay.com/itm/403525061146?epid=238194934&hash=item5df3f7ca1a:g:Z04AAOSwDspiYD5k
"Apple MacBook Air 2018 13.3"" i5-8210Y 128GB - MRE82LL/A",Pre-Owned,$429.00,,+$49.00 , United States,https://www.ebay.com/itm/403500530406?epid=12025311918&hash=item5df2817ae6:g:fPIAAOSwnvRiGVAE
"APPLE MACBOOK AIR 2020 13.3"" (DAMAGE TO LCD)- MWTL2LL/A",Parts Only,$422.90,,+$66.00 , United States,https://www.ebay.com/itm/403495903046?epid=5037481122&hash=item5df23adf46:g:UlEAAOSwgWph8v5y
"Apple MacBook Air 13.3"" 1.6GHz i5/8GB/128GB - SPACE GRAY - MVFH2LL/A",Pre-Owned,$505.44,,+$49.00 , United States,https://www.ebay.com/itm/403342693145?epid=18032820715&hash=item5de9191319:g:DokAAOSwBC1gi4A9
"Apple MacBook Pro 13.3"" 2020 I5 16GB 512GB, SPACE GRAY - MWP42LL/A",Parts Only,$584.88,,+$66.00 , United States,https://www.ebay.com/itm/403461172177?epid=20038050818&hash=item5df028ebd1:g:mxMAAOSwx0diBBmJ
Apple Macbook Pro (2020) i5-8257U 8GB 256GB Touch Bar MXK32LL/A,Parts Only,$494.88,,+$49.00 , United States,https://www.ebay.com/itm/403526762375?epid=4038042762&hash=item5df411bf87:g:bEMAAOSw~XxgpS~x
"Apple MacBook Pro 13.3"" mid-2019 Intel i5 128GB - MV962LL/A - Space Gray",Pre-Owned,$587.16,,+$66.00 , United States,https://www.ebay.com/itm/403495904764?epid=2303158019&hash=item5df23ae5fc:g:MvEAAOSwK1xfqDTG
"MACBOOK PRO 2019 TOUCH BAR 16"" 3072x1920 i7-9750H 16 512GB MVVJ2LL/A",Pre-Owned,$999.87,,+$66.00 , United States,https://www.ebay.com/itm/403591231517?epid=18035226370&hash=item5df7e9781d:g:FxQAAOSwyJRiVX~o
"APPLE MACBOOK PRO 13.3"" 2560x1600 256GB - MYD82LL/A",Parts Only,$530.88,,+$66.00 , United States,https://www.ebay.com/itm/403544813355?epid=11042403493&hash=item5df5252f2b:g:Ru0AAOSwtr9iM1tB
"Apple MacBook Air 2011 A1369 MC965LL/A 13.3"" Core i5 1.7GHz 4GB, 256GB, Catalina",Parts Only,$209.00,,+$79.00 , United States,https://www.ebay.com/itm/133801686876?epid=108849307&hash=item1f2733b75c:g:TIkAAOSw215g2ipQ
"Apple MacBook Pro 15"" 2015 Silver i7-4770HQ 16GB 256GB SSD Big Sur MJLQ2LL/A LC",Good - Refurbished,$474.99,,+$62.46 , United States,https://www.ebay.com/itm/403613623160?hash=item5df93f2378:g:Y6EAAOSwM0tiRv3M
Apple 2018 15 in MacBook Pro TB 2.9GHz 6-core i9 16GB 2TB SSD RP560X 666AN,Pre-Owned,"$1,150.00",,+$86.50 , United States,https://www.ebay.com/itm/144535099278?hash=item21a6f6978e:g:dXcAAOSwDQhicDYV
MacBook Air,Pre-Owned,$650.00,,+$36.00 , United States,https://www.ebay.com/itm/354051881879?hash=item526f22fb97:g:N18AAOSwdxtic0dV
Apple MacBook A1181 2009 -2.0GHz C2D-2.0GB RAM-500GB HDD- NEW BATTERY,Pre-Owned,$69.99,,+$74.00 , United States,https://www.ebay.com/itm/265595821313?hash=item3dd6be9d01:g:SKsAAOSwo5BiL-3B&amdata=enc%3AAQAHAAAA4DRelPMaZvvLrw1aQJcQkXFiJuqbizoiB4Zmsn%2BqCw4P91FJntKMNh4h%2FsvyGeQ0NaqcWRoIKmQNLPNgwIuqwCkuWdW3TM3u%2BAMtE4wCWjTMRzAIos3Vt5g1y3CkYz2l%2FQDlNjXHc%2FUpZGGBsKlM6knWUhXfRK6kPP1cGuzHEYtWQdRTEallru1AeGBeWh6SqF2wUJaH%2Bll9c5pydP5R%2FDccH9gl3l0w9fK4qJy4gp7nzzWVsAu1Y5t91kq%2BKUzoRpo%2Bo2OeDPpuNxOzp5fx8Nw%2F2K7XpInc%2BBfdnPmkKbnl%7Ctkp%3ABFBM1r7ekp9g
MacBook Air 2014 Good Condition 615 Cycle,Pre-Owned,$245.00,,+$50.00 , United States,https://www.ebay.com/itm/224996663419?hash=item3462d8a07b:g:TKAAAOSwR6ligQpJ&amdata=enc%3AAQAHAAAA4A4u0flfGdRFKpS9730o%2FgZM5dzUrtOkESMzL8%2BBYevzrU9iImbU9y9MvsD%2FchOOj7nDIAtXYcUEmNnNeRQLbOetM4EvsyQFqWV5LmzXvUWiwRBgqt1jYSJKLGIbuem6SB8IwjuipnodFmqHxjYSx9jLOROPXF%2FsP%2FVk2NOq0C0muIfIEXj7V9hKH7Qgnjh4mzm3FJuR5PcjH2Z8oHvhPkc3aNNilMO7Gxr2hysiEJ67tVMGegqlSuv2xlAFffY0E1Di9cuvT4iy4txECy6TguK8HQy8XaHmH%2BBXQk7%2FTp%2B2%7Ctkp%3ABFBM1r7ekp9g
Shop on eBay,Brand New,$20.00,,,,https://ebay.com/itm/123456?hash=item28caef0a3a:g:E3kAAOSwlGJiMikD&amdata=enc%3AAQAHAAAAsJoWXGf0hxNZspTmhb8%2FTJCCurAWCHuXJ2Xi3S9cwXL6BX04zSEiVaDMCvsUbApftgXEAHGJU1ZGugZO%2FnW1U7Gb6vgoL%2BmXlqCbLkwoZfF3AUAK8YvJ5B4%2BnhFA7ID4dxpYs4jjExEnN5SR2g1mQe7QtLkmGt%2FZ%2FbH2W62cXPuKbf550ExbnBPO2QJyZTXYCuw5KVkMdFMDuoB4p3FwJKcSPzez5kyQyVjyiIq6PB2q%7Ctkp%3ABlBMULq7kqyXYA
"UPGRADED MacBook Air 11"", 2013 MD711LL/A, Core i5, NEW 1TB M.2 SSD, CLEAN",Pre-Owned,$512.00,20% off,+$71.85 , United States,https://www.ebay.com/itm/125232413598?hash=item1d286efb9e:g:0RgAAOSw5eBfchDX&amdata=enc%3AAQAHAAAA4GM5d6tg8PDPegM3kytNI3tKfTgIRNwEiGNpYB2550tS6sWWaGNLkOfK5SeYXUagqr%2B8%2FgKpsIqqwPjr%2B%2FWS6702sk%2Bs92%2Fneqzc38E9%2Fy9qfX1%2BzHntpcTFx0lwMxYmJufe0DRfcwm19RzSsOD9Dal5UMp3lT1LvDoJVdZNXk6vtVREJtFqvGIHDw9yYd7wIbz92WIKB1AFcmDHfcaR6zKXficF3Pn4O09QWdgTU57oxOyaVH0vSfjw9m2oboKoRV7PGFKCSu9%2Bn43IPUas9BcnQwxm4BVn%2BAuYyFrID5vQ%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Air 11"" MD711LL/A i5-4250u 1.3GHz 4GB RAM 120GB SSD OS 10.15",Pre-Owned,$130.00,,Shipping not specified, United States,https://www.ebay.com/itm/325193056652?hash=item4bb704418c:g:kmMAAOSw1AZicZhV&amdata=enc%3AAQAHAAAA4G%2FTQc1Ensqj3Accu4WqNvdIOHoxSvxx%2F0ZxVn8xma0cw2LjnxCkYyB5mutgGJC3lsV0Fm75zmGZ7DKr0IsumZXPUV9sTULWu%2Fex0SPxKEhZkD7muysknsDpR3ec6ybSvCSXj1BJ0qnhzgvDA9ted%2BE3OZFSvSV39J3T9qcmH%2FwyShCq1bYUfVYuQvWuOgK9XUihBlt%2Bj4eCnoIYn0ITh3yHyXke%2FwCrWvjfdqKJC2CwyX%2Fz8q1GA0iodz0EwFNhWeVIm7oDCxyW98AxyAs2OX%2F6qXYGDxy%2FbooP3iTlE%2FEC%7Ctkp%3ABFBMnOnekp9g
apple Macbook pro 13” 2.5GHz i5 2012 8GB RAM 500GB HDD,Pre-Owned,$325.00,,+$84.55 , United States,https://www.ebay.com/itm/164849410067?hash=item2661ca6013:g:yfsAAOSwZGRgkZlW&amdata=enc%3AAQAHAAAA4B5PPdce2mCYzYnzpRijj7vw9NqTaw6vQe0VJv9Bxo%2BzHYvI4yXa2MDlnTb0NlO9eI5I0bZc4wy38tHj3RsaBVvkjcF2vrHH2nDSUqSyF0GP3MHmzDxTIcKY7luRM1lez77kM462bc%2Fkq2G7econ%2F7O%2BYObkcqG8Ru6iDQqk71Ik6zBLfdGoGBMO67IlS6EKqq%2Fux2%2BET%2BWUO480pqf2SLB%2F7bmTH34zqO1fVECq8msgcCwLr0r0u13UgM8%2BpYnjCI1dXYMUrLACCdQl02c2lo85Lhzg0LzaTTPzNFg7RLce%7Ctkp%3ABFBMnOnekp9g
Apple Macbook Pro 13.3” 8GB,Pre-Owned,$600.00,,+$110.40 , United States,https://www.ebay.com/itm/125275902960?hash=item1d2b0693f0:g:38IAAOSwoe9iY17n&amdata=enc%3AAQAHAAAA4OfVyZtyX%2FXkyB2OzXAUEAqt4nRSCjEGW5hY3rSon5Q9tih6zcghYTWvqtjhZKe1GpoCTpyDfSRNKrK6Km2WDiEY5amCG0on%2BYvzic9Tv2HJjLkzwtjqrnKLjsg8jrwBj0mATLyjjpKkhOgOGeYOXi4%2BBxckzc9%2Fd8MyIHxu20XiK3kQGl0TVx2ciQXBc7oESP0zXo%2B1RldcPffOQlrMyaKB2AmseLvvxt78c5wpbGKrStTD2mR9ARR1e%2B%2Bf0nhrteKoXhdytnSnvy%2BfYZbRLJUlRf13gtd3nZAfVedyk8vO%7Ctkp%3ABFBMnOnekp9g
"MacBook Pro (13-inch, Late 2011) - excellent condition, (bundle)",Pre-Owned,$139.95,,+$70.00 , United States,https://www.ebay.com/itm/125234639532?hash=item1d2890f2ac:g:QQ0AAOSwxFxiRg8v
Apple MacBook Pro 13 Laptop | Space Gray | 2017-2018 | 2.3GHz i5 | SSD | RETINA,Pre-Owned,$750.00,,+$352.91 , United States,https://www.ebay.com/itm/334213861952?hash=item4dd0b2d240:g:PDoAAOSwroBhi-Zt
"Apple MacBook Pro 13"" (512GB SSD, Intel Core i5 512 SSD, 2.6 GHz , 8GB RAM 2013",Pre-Owned,$387.00,,+$36.00 , United States,https://www.ebay.com/itm/284614837867?epid=14031879821&hash=item42445dc66b:g:l4MAAOSwljth50Ie
$49.99 MACBOOK PRO A1278 CORE 2 DUO 2GHZ 2GB RAM 160GB Mid 2008 Office 2008 #291,Pre-Owned,$49.99,,+$84.55 , United States,https://www.ebay.com/itm/284821682785?hash=item4250b1fa61:g:l40AAOSwgz9iV3Aq
"Apple MacBook Pro 16"" A2141 w/ Touch Bar (Intel Core i9, 32GB RAM, 1TB SSD)",Pre-Owned,"$1,800.00",,+$96.25 , United States,https://www.ebay.com/itm/175275321609?epid=5038046911&hash=item28cf392909:g:WfoAAOSw6nRiedzP
Apple MacBook Pro 13 inch Laptop - A1278 (Mid 2012) NO POWER,Parts Only,$99.99,,+$22.00 , United States,https://www.ebay.com/itm/363848781358?epid=11018155632&hash=item54b713ce2e:g:dqUAAOSwnL5ii-9H
"Apple MacBook Air A1369 MC503LL/A 13.3"" C2D 1.86GHz 2GB RAM, 256GB SSD, Catalina",Parts Only,$205.00,,+$114.10 , United States,https://www.ebay.com/itm/133583296219?epid=94119331&hash=item1f1a2f56db:g:VwwAAOSw31xfuJG5
"USED Original APPLE MacBook Air 2008 (A1237) 13"" INTEL 1.6 GHz Core 2 Duo 2GB",Pre-Owned,$299.00,,+$39.00 , United States,https://www.ebay.com/itm/324521943760?hash=item4b8f03e2d0:g:PrMAAOSwZrJgTr86
Vintage Apple Mac MacBook 4.1 C2D A1181 White Laptop 4GB 160GB DVD-R OS 10.6.3,Pre-Owned,$150.00,,+$150.00 , United States,https://www.ebay.com/itm/115063670422?hash=item1aca544696:g:kCYAAOSwwWxhdwb0
"Apple MacBook Pro 15"" 2.3GHz i7 4GB RAM 1TB HDD Geforce Graphics Thai / English!",Pre-Owned,$499.99,,+$87.00 , United States,https://www.ebay.com/itm/185364425437?epid=115231153&hash=item2b2894aadd:g:T~wAAOSwzG5h9foY&amdata=enc%3AAQAHAAAA4DaEhBDvsPkYWzH7pvB%2FuDX6seWG%2B9tgf1RIqDGdUPGes5na%2BTxMrMKihV6SpumsgfXLt1V2CG%2BTNfPdH5Y3LF7Vnv0TzpdCIE1qKi5WeP6%2FpaGbha1sz2HvFMRIyLMYk3S94FW0t61Rfq7Gz1xB6xdvotzZjfGBUXTMNFbTFKAC3xOi93hxkN1HbzxloNqkDvtmH9C7WEAnEZZA321wvX3ju7w4EPZ2cQUfU3BYlJe5tqWXC5dErIv1JjLfdrxJtSVBsd1lO8MexhOXMPHyMFWqc6rDZmlMmiPfNqJSN1DR%7Ctkp%3ABFBMnOnekp9g
FINAL UNIT Apple MacBook A1181 Intel 2.4GHz 2GB RAM 160GB HD 10.5 MS Office 2008,Pre-Owned,$59.99,,+$84.55 , United States,https://www.ebay.com/itm/284825259379?hash=item4250e88d73:g:Xm0AAOSwH~1h53mK&amdata=enc%3AAQAHAAAA4NtvmLZ2lrcbDTFqPlCHeTOwR2utRtCPb%2Fykuw0R1as5V4M%2BL0Z0N8LOkl2Z%2FsI5yVU1RzfdarxguMrmTwCIYcCGGKw%2BJdK5mr8sg9G2ZvT4jE9M7IW43t2ptnZZiAV3woEiO44YxyI4zbOFN5VCTBaEmif8sjuJ1SOaSd4xYeVaT1gPM%2B3Hnji%2B%2FuORkTGBbzIIL2MzzAqGFjLyoEXwcQxX5e%2B3Ri6M%2F3gy66r6ny7Ks4Y9mQyGGDY6FBDsf6ZEZ0Q3KKC1Wcv8RMKZomXTWkBSC0SQeQ9AwBb8O30lu2cL%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Pro 15"" (512GB SSD, Intel Core i7 Qaud Core , 2.9 GHz, 16GB)...",Open Box,"$1,125.00",,+$74.00 , United States,https://www.ebay.com/itm/133998651637?epid=238296328&hash=item1f32f128f5:g:dZEAAOSwwk5h5zbC&amdata=enc%3AAQAHAAAA4N83VsToEnAMU4QiTNOTS1rcJLTB389JgZ5etjSVmv33EZM4XLWFnydzMtIvgFLHcXckrslnb0u4fOYCHk9zLtPy4Ko8NxyPRKR8mYAaVn1QXe3EZCo2ZBCXOZUvWtHK18AKoGTNj0SNdNVzoE4egf2qK%2BBBCyUHRsE6squBaJS2YYyO0vCMpKDA8%2BTDBt2%2BYSkVFBhWLU7JzVkHJ%2FwgNNRbpeelIste1tnNmAcSjEAzR%2Bq2W0iAf0gOOP%2Bf5HPzALeQl5xRsoxY3g%2BW28tluwC%2FtPIl33qyk7n7uUMk8RfO%7Ctkp%3ABFBMnOnekp9g
"Apple MacBook Pro 13-Inch ""Core i5"" 2.5 Mid-2012",Pre-Owned,$100.00,,+$70.00 , United States,https://www.ebay.com/itm/255549635957?hash=item3b7ff1fd75:g:QOkAAOSw5GFiX3LA
"Apple MacBook Air 11.6"" Laptop (2013) (Scratch and Dent)(Intel Core i5 1.3GHz)",Pre-Owned,$205.00,,+$66.00 , United States,https://www.ebay.com/itm/185425219475?hash=item2b2c344f93:g:pQkAAOSwMRtif9zw
"Apple MacBook Air 13.3"" 2017 A1466 i5-5350U 1.8GHz 8GB RAM 128GB SSD Catalina",Pre-Owned,$279.80,,+$82.74 , United States,https://www.ebay.com/itm/275290326281?epid=26045504222&hash=item4018950509:g:nCgAAOSwnXViaUea
New ListingApple MacBook Air 1.6GHz 128GB SSD 2015 MJVM2LL/A Turbo Boost 2.7GHz,Pre-Owned,$218.33,,+$129.00 , United States,https://www.ebay.com/itm/275323924465?hash=item401a95aff1:g:Ah0AAOSwoKtijQy0
